item,coffee_to_ammo_best_lag,coffee_to_ammo_best_p,ammo_to_coffee_best_lag,ammo_to_coffee_best_p,cross_corr_best_lag_hours,cross_corr_best_corr,cross_corr_best_abs_lag_hours,cross_corr_best_abs_corr,cross_corr_best_coffee_leads_lag_hours,cross_corr_best_coffee_leads_corr,cross_corr_best_ammo_leads_lag_hours,cross_corr_best_ammo_leads_corr
5.56x45mm M995,11.0,2.2212087812671596e-16,15.0,9.415497534004228e-15,151.0,0.6880355080746633,151.0,0.6880355080746633,151.0,0.6880355080746633,-17.0,0.43600344642802225
6.8x51mm Hybrid,12.0,9.953030052664048e-06,17.0,2.776322402274695e-07,-137.0,0.7419125177277509,-137.0,0.7419125177277509,79.0,0.5758061987274965,-137.0,0.7419125177277509
7.62x39mm AP,12.0,3.804204869816962e-15,16.0,1.6195466386736946e-28,151.0,0.6642406199649388,151.0,0.6642406199649388,151.0,0.6642406199649388,-17.0,0.38635528319882784
7.62x51mm M62,10.0,1.6363198937994194e-16,37.0,5.728125772351603e-13,103.0,0.7995578573662921,103.0,0.7995578573662921,103.0,0.7995578573662921,-17.0,0.6945350930600465
7.62x54R BT,9.0,6.535739186207891e-06,75.0,9.41114443926311e-46,126.0,0.7553872586829877,126.0,0.7553872586829877,126.0,0.7553872586829877,-90.0,0.4319971796835708
9x19mm PBP,1.0,0.6069308294945172,75.0,2.22929597651356e-37,-168.0,-0.1553111827714791,104.0,-0.37215462334176236,0.0,-0.25175457611548147,-168.0,-0.1553111827714791
9x39mm BP,12.0,9.77949257582043e-16,74.0,1.8850599444036123e-26,6.0,0.5169651152084176,6.0,0.5169651152084176,6.0,0.5169651152084176,-17.0,0.5111309573997495
