lag_intervals,corr,n,lag_minutes,lag_hours
-37.0,0.4717057732366319,12813.0,-370.0,-6.166666666666667
-36.0,0.4730218792304722,12817.0,-360.0,-6.0
-35.0,0.47433272297927587,12821.0,-350.0,-5.833333333333333
-34.0,0.47552450545589564,12825.0,-340.0,-5.666666666666667
-33.0,0.4764850337284963,12829.0,-330.0,-5.5
-32.0,0.47715735325079156,12833.0,-320.0,-5.333333333333333
-31.0,0.47786637608363386,12837.0,-310.0,-5.166666666666667
-30.0,0.4783471485565796,12841.0,-300.0,-5.0
-29.0,0.47892818548812616,12845.0,-290.0,-4.833333333333333
-28.0,0.479497272735206,12850.0,-280.0,-4.666666666666667
-27.0,0.48005255950766335,12855.0,-270.0,-4.5
-26.0,0.48049408248077546,12861.0,-260.0,-4.333333333333333
-25.0,0.48085070123423884,12867.0,-250.0,-4.166666666666667
-24.0,0.48124801312105614,12873.0,-240.0,-4.0
-23.0,0.48157740192744386,12879.0,-230.0,-3.8333333333333335
-22.0,0.4817722442411505,12885.0,-220.0,-3.6666666666666665
-21.0,0.4817896713979653,12891.0,-210.0,-3.5
-20.0,0.4819108401730265,12897.0,-200.0,-3.3333333333333335
-19.0,0.48177344363473945,12903.0,-190.0,-3.1666666666666665
-18.0,0.48194704779680364,12909.0,-180.0,-3.0
-17.0,0.4822081383276935,12916.0,-170.0,-2.8333333333333335
-16.0,0.48234638054902584,12923.0,-160.0,-2.6666666666666665
-15.0,0.4823366641471587,12930.0,-150.0,-2.5
-14.0,0.4826716566840383,12938.0,-140.0,-2.3333333333333335
-13.0,0.48289768461156884,12946.0,-130.0,-2.1666666666666665
-12.0,0.48308759842210575,12955.0,-120.0,-2.0
-11.0,0.4834514790750142,12964.0,-110.0,-1.8333333333333333
-10.0,0.48401627992088664,12973.0,-100.0,-1.6666666666666667
-9.0,0.48432134506552926,12982.0,-90.0,-1.5
-8.0,0.48456626756271476,12991.0,-80.0,-1.3333333333333333
-7.0,0.4849955985351907,13000.0,-70.0,-1.1666666666666667
-6.0,0.48526200302676975,13009.0,-60.0,-1.0
-5.0,0.48584758036321796,13018.0,-50.0,-0.8333333333333334
-4.0,0.4864637099799781,13027.0,-40.0,-0.6666666666666666
-3.0,0.4868105313389875,13037.0,-30.0,-0.5
-2.0,0.487254576627615,13048.0,-20.0,-0.3333333333333333
-1.0,0.4877121543533457,13059.0,-10.0,-0.16666666666666666
0.0,0.48821136597509013,13070.0,0.0,0.0
1.0,0.488231793430223,13059.0,10.0,0.16666666666666666
2.0,0.4882983774757382,13048.0,20.0,0.3333333333333333
3.0,0.48829554529150254,13037.0,30.0,0.5
4.0,0.488679830975565,13027.0,40.0,0.6666666666666666
5.0,0.4886921592997614,13018.0,50.0,0.8333333333333334
6.0,0.48893841886277223,13009.0,60.0,1.0
7.0,0.4894579422287051,13000.0,70.0,1.1666666666666667
8.0,0.49024087836541796,12991.0,80.0,1.3333333333333333
9.0,0.4905647526611684,12982.0,90.0,1.5
10.0,0.4912574575368905,12973.0,100.0,1.6666666666666667
11.0,0.49174524063957203,12964.0,110.0,1.8333333333333333
12.0,0.49244851864742495,12955.0,120.0,2.0
13.0,0.4927336590260483,12946.0,130.0,2.1666666666666665
14.0,0.49299661792353944,12938.0,140.0,2.3333333333333335
15.0,0.49355649270351737,12930.0,150.0,2.5
16.0,0.49409421067317416,12923.0,160.0,2.6666666666666665
17.0,0.4944714163339252,12916.0,170.0,2.8333333333333335
18.0,0.4948875782911149,12909.0,180.0,3.0
19.0,0.4953730748321749,12903.0,190.0,3.1666666666666665
20.0,0.49595084875453577,12897.0,200.0,3.3333333333333335
21.0,0.49623353272949844,12891.0,210.0,3.5
22.0,0.4969245707084654,12885.0,220.0,3.6666666666666665
23.0,0.49793299330398494,12879.0,230.0,3.8333333333333335
24.0,0.4985354702937373,12873.0,240.0,4.0
25.0,0.49967518209151984,12867.0,250.0,4.166666666666667
26.0,0.5007530697483783,12861.0,260.0,4.333333333333333
27.0,0.5017101561332579,12855.0,270.0,4.5
28.0,0.5028055376404506,12850.0,280.0,4.666666666666667
29.0,0.503765312902595,12845.0,290.0,4.833333333333333
30.0,0.5047986253194909,12841.0,300.0,5.0
31.0,0.5058976568893367,12837.0,310.0,5.166666666666667
32.0,0.5067459408076236,12833.0,320.0,5.333333333333333
33.0,0.5072917743668417,12829.0,330.0,5.5
34.0,0.5082563345784707,12825.0,340.0,5.666666666666667
35.0,0.5087485908648303,12821.0,350.0,5.833333333333333
