lag_intervals,corr,n,lag_minutes,lag_hours
50.0,-0.26773595237736125,12761.0,500.0,8.333333333333334
51.0,-0.267182733252594,12758.0,510.0,8.5
52.0,-0.2668287588246247,12755.0,520.0,8.666666666666666
53.0,-0.26941172254616386,12752.0,530.0,8.833333333333334
54.0,-0.2733365584422576,12749.0,540.0,9.0
55.0,-0.2775640042518424,12746.0,550.0,9.166666666666666
56.0,-0.2779194588724345,12743.0,560.0,9.333333333333334
57.0,-0.27744017811003696,12740.0,570.0,9.5
58.0,-0.27748370709087716,12737.0,580.0,9.666666666666666
59.0,-0.27788036248415887,12734.0,590.0,9.833333333333334
60.0,-0.2787324769073215,12731.0,600.0,10.0
61.0,-0.2787597505999199,12728.0,610.0,10.166666666666666
62.0,-0.27875439348817377,12725.0,620.0,10.333333333333334
63.0,-0.2792443807697293,12722.0,630.0,10.5
64.0,-0.2797305148997787,12719.0,640.0,10.666666666666666
65.0,-0.2801938412773961,12716.0,650.0,10.833333333333334
66.0,-0.28051847498904153,12713.0,660.0,11.0
67.0,-0.28088382183238264,12710.0,670.0,11.166666666666666
68.0,-0.2810922712001554,12707.0,680.0,11.333333333333334
69.0,-0.28157419896061686,12704.0,690.0,11.5
70.0,-0.2815836950552521,12701.0,700.0,11.666666666666666
71.0,-0.27770520910927154,12698.0,710.0,11.833333333333334
72.0,-0.27459082286282793,12695.0,720.0,12.0
73.0,-0.2705035524637164,12692.0,730.0,12.166666666666666
74.0,-0.27009451419329605,12689.0,740.0,12.333333333333334
75.0,-0.2693705618162118,12686.0,750.0,12.5
76.0,-0.26859075747069816,12683.0,760.0,12.666666666666666
77.0,-0.2685453062080822,12680.0,770.0,12.833333333333334
78.0,-0.26874771129310504,12677.0,780.0,13.0
79.0,-0.2690225576072082,12674.0,790.0,13.166666666666666
80.0,-0.26924360648612455,12671.0,800.0,13.333333333333334
81.0,-0.26953642628679486,12668.0,810.0,13.5
82.0,-0.26881460433740706,12665.0,820.0,13.666666666666666
83.0,-0.26823231403946923,12662.0,830.0,13.833333333333334
84.0,-0.26835052989019575,12659.0,840.0,14.0
85.0,-0.26892684418986706,12656.0,850.0,14.166666666666666
86.0,-0.26958272158211666,12653.0,860.0,14.333333333333334
87.0,-0.2694955847411841,12650.0,870.0,14.5
88.0,-0.2695588369407902,12648.0,880.0,14.666666666666666
89.0,-0.26983026160100027,12646.0,890.0,14.833333333333334
90.0,-0.2699131156958746,12644.0,900.0,15.0
91.0,-0.26976191941283734,12642.0,910.0,15.166666666666666
92.0,-0.269419698232346,12640.0,920.0,15.333333333333334
93.0,-0.26849640435632705,12638.0,930.0,15.5
94.0,-0.2672550723651605,12636.0,940.0,15.666666666666666
95.0,-0.26600232647365685,12634.0,950.0,15.833333333333334
96.0,-0.2659576082703782,12632.0,960.0,16.0
97.0,-0.26619551689980153,12630.0,970.0,16.166666666666668
98.0,-0.2653490321078316,12628.0,980.0,16.333333333333332
99.0,-0.26496088308287236,12626.0,990.0,16.5
100.0,-0.2649170717863527,12624.0,1000.0,16.666666666666668
101.0,-0.26512146918851975,12622.0,1010.0,16.833333333333332
102.0,-0.2649559257954049,12620.0,1020.0,17.0
103.0,-0.2640777748133675,12618.0,1030.0,17.166666666666668
104.0,-0.2634293867342479,12617.0,1040.0,17.333333333333332
105.0,-0.2629881309661716,12616.0,1050.0,17.5
106.0,-0.2635558867370181,12615.0,1060.0,17.666666666666668
107.0,-0.26416417467163705,12615.0,1070.0,17.833333333333332
108.0,-0.2646425093753022,12615.0,1080.0,18.0
109.0,-0.2650706319959716,12615.0,1090.0,18.166666666666668
