item,n,pearson_r,pearson_p,spearman_r,spearman_p
5.56x45mm M995,13070.0,0.42453175376526153,0.0,0.22910033818183262,3.0963982963251125e-155
6.8x51mm Hybrid,13070.0,0.5227480070847876,0.0,0.32298490180748396,0.0
7.62x39mm AP,13070.0,0.3798943658205945,0.0,0.3568071322369745,0.0
7.62x51mm M62,13070.0,0.697911307982747,0.0,0.4485053872092899,0.0
7.62x54R BT,13070.0,0.405735602871135,0.0,0.3278983095726397,0.0
9x19mm PBP,13070.0,-0.24601930162679458,1.9183214501936603e-179,-0.24255568105319122,2.4880938453242504e-174
9x39mm BP,13070.0,0.4882113659750894,0.0,0.25624832898207106,5.061126022116171e-195
