lag_intervals,corr,n,lag_minutes,lag_hours
-33.0,0.398479180058485,12829.0,-330.0,-5.5
-32.0,0.39808453913178926,12833.0,-320.0,-5.333333333333333
-31.0,0.39803028974125026,12837.0,-310.0,-5.166666666666667
-30.0,0.39742437288825105,12841.0,-300.0,-5.0
-29.0,0.39687072057913014,12845.0,-290.0,-4.833333333333333
-28.0,0.3962820826903903,12850.0,-280.0,-4.666666666666667
-27.0,0.3961613045824052,12855.0,-270.0,-4.5
-26.0,0.3959298971045391,12861.0,-260.0,-4.333333333333333
-25.0,0.3957727431510304,12867.0,-250.0,-4.166666666666667
-24.0,0.3956955308827205,12873.0,-240.0,-4.0
-23.0,0.3954956106308527,12879.0,-230.0,-3.8333333333333335
-22.0,0.3953557947634125,12885.0,-220.0,-3.6666666666666665
-21.0,0.3954476528740903,12891.0,-210.0,-3.5
-20.0,0.39555566361829775,12897.0,-200.0,-3.3333333333333335
-19.0,0.3957933722294806,12903.0,-190.0,-3.1666666666666665
-18.0,0.3960291343413745,12909.0,-180.0,-3.0
-17.0,0.3960747844733632,12916.0,-170.0,-2.8333333333333335
-16.0,0.39675839976794075,12923.0,-160.0,-2.6666666666666665
-15.0,0.39723680231800373,12930.0,-150.0,-2.5
-14.0,0.39777157384981493,12938.0,-140.0,-2.3333333333333335
-13.0,0.39811349232804794,12946.0,-130.0,-2.1666666666666665
-12.0,0.39893681637767325,12955.0,-120.0,-2.0
-11.0,0.3996180816417769,12964.0,-110.0,-1.8333333333333333
-10.0,0.4000695126195804,12973.0,-100.0,-1.6666666666666667
-9.0,0.4006974222773751,12982.0,-90.0,-1.5
-8.0,0.4013892651087756,12991.0,-80.0,-1.3333333333333333
-7.0,0.40217864384539403,13000.0,-70.0,-1.1666666666666667
-6.0,0.4027050200341582,13009.0,-60.0,-1.0
-5.0,0.4035373507570116,13018.0,-50.0,-0.8333333333333334
-4.0,0.403988588806465,13027.0,-40.0,-0.6666666666666666
-3.0,0.4043779612630897,13037.0,-30.0,-0.5
-2.0,0.40477589928224433,13048.0,-20.0,-0.3333333333333333
-1.0,0.4052578506322175,13059.0,-10.0,-0.16666666666666666
0.0,0.4057356028711352,13070.0,0.0,0.0
1.0,0.40657305702760255,13059.0,10.0,0.16666666666666666
2.0,0.40758317072080336,13048.0,20.0,0.3333333333333333
3.0,0.40846150813764615,13037.0,30.0,0.5
4.0,0.40966314652926744,13027.0,40.0,0.6666666666666666
5.0,0.4092218113690704,13018.0,50.0,0.8333333333333334
6.0,0.4117910308515349,13009.0,60.0,1.0
7.0,0.4132960413565728,13000.0,70.0,1.1666666666666667
8.0,0.41481754558600825,12991.0,80.0,1.3333333333333333
9.0,0.4159071612115279,12982.0,90.0,1.5
10.0,0.41691175962702876,12973.0,100.0,1.6666666666666667
11.0,0.4181450303487412,12964.0,110.0,1.8333333333333333
12.0,0.41927656878112063,12955.0,120.0,2.0
13.0,0.42006162834719385,12946.0,130.0,2.1666666666666665
14.0,0.42154617562031144,12938.0,140.0,2.3333333333333335
15.0,0.422396822104697,12930.0,150.0,2.5
16.0,0.4239243480541192,12923.0,160.0,2.6666666666666665
17.0,0.4248987045943932,12916.0,170.0,2.8333333333333335
18.0,0.42619708942593465,12909.0,180.0,3.0
19.0,0.4281641237990853,12903.0,190.0,3.1666666666666665
20.0,0.428920304204589,12897.0,200.0,3.3333333333333335
21.0,0.42940423054137916,12891.0,210.0,3.5
22.0,0.4307307448344828,12885.0,220.0,3.6666666666666665
23.0,0.4318485645478398,12879.0,230.0,3.8333333333333335
24.0,0.4328257408889912,12873.0,240.0,4.0
25.0,0.43406735476115815,12867.0,250.0,4.166666666666667
26.0,0.4348050602472833,12861.0,260.0,4.333333333333333
27.0,0.4356297543293807,12855.0,270.0,4.5
28.0,0.43700726068395396,12850.0,280.0,4.666666666666667
29.0,0.43771982266257414,12845.0,290.0,4.833333333333333
30.0,0.43911431412229546,12841.0,300.0,5.0
31.0,0.44018236744545897,12837.0,310.0,5.166666666666667
32.0,0.44118971209305585,12833.0,320.0,5.333333333333333
33.0,0.44210770066100874,12829.0,330.0,5.5
34.0,0.4428861891184728,12825.0,340.0,5.666666666666667
35.0,0.44355272094726794,12821.0,350.0,5.833333333333333
36.0,0.44437986337040364,12817.0,360.0,6.0
37.0,0.4441492477635285,12813.0,370.0,6.166666666666667
38.0,0.4448108790993364,12809.0,380.0,6.333333333333333
39.0,0.44527996346355764,12805.0,390.0,6.5
40.0,0.4454341391889363,12801.0,400.0,6.666666666666667
41.0,0.4455565321712293,12797.0,410.0,6.833333333333333
42.0,0.44550729959114954,12793.0,420.0,7.0
43.0,0.44529312377894315,12789.0,430.0,7.166666666666667
44.0,0.44514529655423113,12785.0,440.0,7.333333333333333
45.0,0.44501236304998315,12781.0,450.0,7.5
46.0,0.4449753270572413,12777.0,460.0,7.666666666666667
47.0,0.4445990956372993,12773.0,470.0,7.833333333333333
48.0,0.44409122477779667,12769.0,480.0,8.0
49.0,0.4438261430507092,12765.0,490.0,8.166666666666666
50.0,0.44334186689920035,12761.0,500.0,8.333333333333334
51.0,0.44257058865732674,12758.0,510.0,8.5
52.0,0.44246878610075113,12755.0,520.0,8.666666666666666
53.0,0.44221915480207014,12752.0,530.0,8.833333333333334
54.0,0.44151169055125405,12749.0,540.0,9.0
55.0,0.44084167738271435,12746.0,550.0,9.166666666666666
56.0,0.44149799398951006,12743.0,560.0,9.333333333333334
57.0,0.4410108908552034,12740.0,570.0,9.5
