lag_intervals,corr,n,lag_minutes,lag_hours
47.0,0.5538490119161774,12773.0,470.0,7.833333333333333
48.0,0.55265756079,12769.0,480.0,8.0
49.0,0.5513598277491581,12765.0,490.0,8.166666666666666
50.0,0.5497752285431864,12761.0,500.0,8.333333333333334
51.0,0.5478967156227383,12758.0,510.0,8.5
52.0,0.54640026260407,12755.0,520.0,8.666666666666666
53.0,0.5447807252489691,12752.0,530.0,8.833333333333334
54.0,0.5433075243367476,12749.0,540.0,9.0
55.0,0.5419241208909129,12746.0,550.0,9.166666666666666
56.0,0.5405634864019232,12743.0,560.0,9.333333333333334
57.0,0.5390964969606642,12740.0,570.0,9.5
58.0,0.5380756721034979,12737.0,580.0,9.666666666666666
59.0,0.5365951428675934,12734.0,590.0,9.833333333333334
60.0,0.5353311799763085,12731.0,600.0,10.0
61.0,0.5338222391321297,12728.0,610.0,10.166666666666666
62.0,0.5324628131618249,12725.0,620.0,10.333333333333334
63.0,0.5312434454103816,12722.0,630.0,10.5
64.0,0.5298850045603575,12719.0,640.0,10.666666666666666
65.0,0.5286852151376297,12716.0,650.0,10.833333333333334
66.0,0.5275718485108368,12713.0,660.0,11.0
67.0,0.526370122554706,12710.0,670.0,11.166666666666666
68.0,0.5249253753326867,12707.0,680.0,11.333333333333334
69.0,0.5237783765354577,12704.0,690.0,11.5
70.0,0.5223078097767452,12701.0,700.0,11.666666666666666
71.0,0.5209536837326907,12698.0,710.0,11.833333333333334
72.0,0.5193823762521999,12695.0,720.0,12.0
73.0,0.5180133051994101,12692.0,730.0,12.166666666666666
74.0,0.5165833959034893,12689.0,740.0,12.333333333333334
75.0,0.5152317986660844,12686.0,750.0,12.5
76.0,0.5137465124782323,12683.0,760.0,12.666666666666666
77.0,0.5125693973450868,12680.0,770.0,12.833333333333334
78.0,0.5113261006556689,12677.0,780.0,13.0
79.0,0.5102064673117426,12674.0,790.0,13.166666666666666
80.0,0.5094418097240263,12671.0,800.0,13.333333333333334
81.0,0.508368020569255,12668.0,810.0,13.5
82.0,0.5071189429268154,12665.0,820.0,13.666666666666666
83.0,0.5061721686467229,12662.0,830.0,13.833333333333334
84.0,0.5055566757421144,12659.0,840.0,14.0
85.0,0.5049888266001422,12656.0,850.0,14.166666666666666
86.0,0.5043698558204139,12653.0,860.0,14.333333333333334
87.0,0.5040962342819553,12650.0,870.0,14.5
88.0,0.503913224265267,12648.0,880.0,14.666666666666666
89.0,0.503529963422481,12646.0,890.0,14.833333333333334
90.0,0.5033291848433002,12644.0,900.0,15.0
91.0,0.5032636303653526,12642.0,910.0,15.166666666666666
92.0,0.5037640153187002,12640.0,920.0,15.333333333333334
93.0,0.504108871368129,12638.0,930.0,15.5
94.0,0.5044041539952613,12636.0,940.0,15.666666666666666
95.0,0.5050216656167059,12634.0,950.0,15.833333333333334
96.0,0.5057453748390774,12632.0,960.0,16.0
97.0,0.5066671425214109,12630.0,970.0,16.166666666666668
98.0,0.5074983229606324,12628.0,980.0,16.333333333333332
99.0,0.5082896051119514,12626.0,990.0,16.5
100.0,0.5092568969254591,12624.0,1000.0,16.666666666666668
101.0,0.5100541260165827,12622.0,1010.0,16.833333333333332
102.0,0.5109579072972761,12620.0,1020.0,17.0
103.0,0.5116924679632182,12618.0,1030.0,17.166666666666668
104.0,0.512429617498005,12617.0,1040.0,17.333333333333332
105.0,0.5133727156487452,12616.0,1050.0,17.5
106.0,0.5140106385258972,12615.0,1060.0,17.666666666666668
107.0,0.5144102555840637,12615.0,1070.0,17.833333333333332
108.0,0.5150926490250012,12615.0,1080.0,18.0
109.0,0.515517243317787,12615.0,1090.0,18.166666666666668
110.0,0.5158091582852434,12615.0,1100.0,18.333333333333332
111.0,0.5161267837108667,12615.0,1110.0,18.5
112.0,0.5164534395096188,12615.0,1120.0,18.666666666666668
113.0,0.5165311939548846,12615.0,1130.0,18.833333333333332
114.0,0.5169139513209667,12615.0,1140.0,19.0
115.0,0.5171449493185174,12615.0,1150.0,19.166666666666668
116.0,0.517301032851792,12615.0,1160.0,19.333333333333332
117.0,0.5173130502392775,12614.0,1170.0,19.5
118.0,0.5173561539425618,12613.0,1180.0,19.666666666666668
119.0,0.5172604988489677,12612.0,1190.0,19.833333333333332
120.0,0.5175945637528953,12611.0,1200.0,20.0
121.0,0.5175758640714172,12610.0,1210.0,20.166666666666668
122.0,0.517653501140816,12609.0,1220.0,20.333333333333332
123.0,0.5175938441766,12608.0,1230.0,20.5
124.0,0.5178111394534775,12607.0,1240.0,20.666666666666668
125.0,0.5177907628885215,12606.0,1250.0,20.833333333333332
126.0,0.5177431159018778,12605.0,1260.0,21.0
127.0,0.5178011983629932,12604.0,1270.0,21.166666666666668
128.0,0.5177838375094739,12603.0,1280.0,21.333333333333332
129.0,0.5178191694870554,12602.0,1290.0,21.5
130.0,0.5177597964608848,12601.0,1300.0,21.666666666666668
131.0,0.5178622858130482,12600.0,1310.0,21.833333333333332
132.0,0.5180115517834892,12599.0,1320.0,22.0
133.0,0.5181868898283253,12598.0,1330.0,22.166666666666668
134.0,0.5183708736230193,12597.0,1340.0,22.333333333333332
135.0,0.5184474360299478,12596.0,1350.0,22.5
136.0,0.5184984657963416,12595.0,1360.0,22.666666666666668
137.0,0.5186723706236007,12594.0,1370.0,22.833333333333332
138.0,0.5185997823152884,12593.0,1380.0,23.0
139.0,0.5188502549071698,12592.0,1390.0,23.166666666666668
140.0,0.5190266473945324,12591.0,1400.0,23.333333333333332
141.0,0.5189246750468101,12590.0,1410.0,23.5
142.0,0.5187838670611611,12589.0,1420.0,23.666666666666668
143.0,0.5187651745790335,12588.0,1430.0,23.833333333333332
144.0,0.518623678863025,12587.0,1440.0,24.0
