lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,0.33561105293362237,0.9279148855633995
2.0,0.4117409807665525,0.8880586199046855
3.0,0.23846532919568847,1.4093591098030336
4.0,0.22388280998963064,1.423757294580404
5.0,0.12612701758920147,1.724284737767955
6.0,0.12973457575092565,1.6512466036776465
7.0,0.008681642352886364,2.709159316780375
8.0,0.0018142689265434075,3.1012647933227413
9.0,0.0011186298244794854,3.0936077048940027
10.0,0.0022032257373895826,2.7700637061789948
11.0,0.0015886731028983206,2.7527129859283628
12.0,0.0009441838021629978,2.7848441889065065
13.0,0.0014934476562770192,2.5940823657446654
14.0,0.002285004546401361,2.430754939687568
15.0,0.0029623176113269547,2.317969165176981
16.0,0.004162487029461786,2.1992772400579645
17.0,0.007768792438679213,2.0332872422245
18.0,0.011864655983288787,1.9165878766678397
19.0,0.031114474272754024,1.696873066320563
20.0,0.127961492340364,1.369139876355977
21.0,0.5902126537044934,0.9009658892168342
22.0,0.9618568555862412,0.5331755966611343
23.0,0.9935793822283171,0.41439022365766837
24.0,0.9988587700643166,0.34004686031327014
25.0,0.9991548574926928,0.3370070397460131
26.0,0.9985043465369884,0.3689075898816823
27.0,0.9987765211741768,0.368667002356273
28.0,0.9991637843859964,0.3613534180149896
29.0,0.9992645001162347,0.364052933586275
30.0,0.9995706287002275,0.35184965568028925
31.0,0.9931451898354052,0.4800957256814072
32.0,0.9932081709658465,0.48591828194549963
33.0,0.9942112424855828,0.48342310154249046
34.0,0.9934326974148502,0.4960458908000093
35.0,0.99385372130619,0.49817432087434077
36.0,0.9918001442881734,0.5192097649226637
37.0,0.9859303758452255,0.5558728430245076
38.0,0.989206555148341,0.5448762276396623
39.0,0.9906493378835926,0.5414697099551437
40.0,0.9871218923175268,0.564460234676408
41.0,0.9896612693742631,0.5561688693944943
42.0,0.9940761909153865,0.53092166702605
43.0,0.9973788665563742,0.4971989954597919
44.0,0.9976097810236827,0.49763760872673884
45.0,0.9982701784454768,0.4885197944486503
46.0,0.9994401814684918,0.45075616830149445
47.0,0.999219667545392,0.4667059835161456
48.0,0.999187734758499,0.47228547441310625
49.0,0.9980538540377254,0.5095374323689821
50.0,0.9977103723167207,0.5199473912912544
51.0,0.9979201818426959,0.5196844890298338
52.0,0.9983994256489932,0.5129097120596786
53.0,0.9969264623382639,0.5428936374450835
54.0,0.9980609412010116,0.5273768898584719
55.0,0.9984993232181019,0.5208078883053281
56.0,0.9991662664791163,0.5027648617626002
57.0,0.9986499534926552,0.5233750931946188
58.0,0.9985347804884205,0.5295777077263821
59.0,0.9982068521112608,0.5402736740206929
60.0,0.9992971192672597,0.5097481873030553
61.0,0.9994682053149438,0.5036061153745909
62.0,0.9973080091330098,0.564814317944851
63.0,0.9980361905514323,0.5552394776717454
64.0,0.9974212343962122,0.5684947344052922
65.0,0.9985717105845945,0.548833989651973
66.0,0.9957380801159816,0.5940841902865742
67.0,0.9925632048740006,0.6209975693126114
68.0,0.9935629428623486,0.6167180666925348
69.0,0.9955209581777767,0.603270792587771
70.0,0.9961751450861642,0.5990090028809038
71.0,0.9969523713574535,0.5921737168434381
72.0,0.9976048140309476,0.5851436269233897
