lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,0.5985340492729603,0.2773684555500237
2.0,0.8766766993513417,0.13163228912838087
3.0,0.806332438386598,0.3263313298044472
4.0,0.7993841099822651,0.41298226702106394
5.0,0.7383773343705864,0.5500485805361504
6.0,0.4494877473451915,0.9623600695710023
7.0,0.47669903808168657,0.9369944603485059
8.0,0.2626755030371545,1.25646937069212
9.0,0.03709481804087024,1.9917267283480886
10.0,0.02691994864793731,2.036842827396954
11.0,0.017642675126160356,2.1046974171120802
12.0,0.006920874779470174,2.2955797597360914
13.0,0.009504177843639263,2.158546702099625
14.0,0.014439067245364815,2.0111053664085135
15.0,0.02030573375294628,1.8935948401931741
16.0,0.02671582088254547,1.800001925360481
17.0,0.033248368097173846,1.7253267411498188
18.0,0.04287526137595246,1.6476708437032566
19.0,0.04477251593578197,1.62002633860143
20.0,0.11906083915382484,1.3864371068409327
21.0,0.2930458239738379,1.1455207119420523
22.0,0.544208745997393,0.9376246167962992
23.0,0.6621923244608975,0.8543502348298652
24.0,0.6968828868830332,0.832480579724634
25.0,0.6896103625062587,0.8413859801037287
26.0,0.757212302817016,0.7949777427946622
27.0,0.5973534846213544,0.9106179741986572
28.0,0.5511408528470592,0.942990299267323
29.0,0.5893253568317879,0.9196314380433946
30.0,0.6729568558571557,0.8672851938198204
31.0,0.6761835336691047,0.8675355368575379
32.0,0.7003004284893553,0.8541370434264093
33.0,0.7472659212255005,0.825229944851696
34.0,0.7406912143076807,0.8323020519829494
35.0,0.7702126427949588,0.8147192886955783
36.0,0.8043811241168746,0.7929526301185432
37.0,0.8257288721223386,0.7796231587605513
38.0,0.8615333878700584,0.7532520937358199
39.0,0.8818865954745502,0.7378978954945138
40.0,0.8821018975615116,0.7407500224532217
41.0,0.8882758292735865,0.7378651112189931
42.0,0.9190522335060097,0.7084645895201802
43.0,0.9227639659610839,0.7071650134013198
44.0,0.9377711829937594,0.6910521278306601
45.0,0.9581469483354424,0.6623451787280847
46.0,0.9640006190820233,0.6544470472522154
47.0,0.981803956837876,0.6125676695834836
48.0,0.9808671989234745,0.6190073906372519
49.0,0.9784593877321489,0.6295844082010909
50.0,0.9804019869797401,0.6269044233279051
51.0,0.9452623095666446,0.7003631316595514
52.0,0.9566674700357799,0.6853478335634097
53.0,0.9546803992711976,0.6911962958937099
54.0,0.9622432421680116,0.6807375639727185
55.0,0.9671202323253896,0.6738907845404908
56.0,0.9746541620156023,0.6597166425223594
57.0,0.9808516640075975,0.6454612000552971
58.0,0.9826968953079309,0.6422410862166635
59.0,0.9811350399909303,0.6496825219368413
60.0,0.9826264164898075,0.647484837580858
61.0,0.9861154853703964,0.6377034440640282
62.0,0.9869643426391138,0.6368097665309634
63.0,0.9898935575786549,0.6262717311555441
64.0,0.9939459021475963,0.604503559527573
65.0,0.9957649314387548,0.5913768391950276
66.0,0.9967534801522762,0.5828629411733073
67.0,0.9978763298911436,0.5687371331479858
68.0,0.9981809858042814,0.5654364607181652
69.0,0.9988293437321782,0.5521426078166016
70.0,0.9995018025696447,0.5265951016608499
71.0,0.999661354413463,0.5174000481669746
72.0,0.9997348010448266,0.5127732086292432
