lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,0.7065985425387715,0.14184328133404797
2.0,0.6661510332002426,0.4065363540959124
3.0,0.0009855104443630928,5.508315306846351
4.0,3.96110853680056e-06,7.813324087889398
5.0,6.389134043044282e-08,8.66929149033851
6.0,1.3194584144837866e-08,8.288958175933548
7.0,3.37314713618403e-08,7.15557759095064
8.0,1.605679415127022e-07,6.090229279123943
9.0,2.4659692597867252e-08,6.196558853287648
10.0,3.856672896202717e-08,5.698684993512092
11.0,2.1282577215053794e-09,6.072311285314508
12.0,1.55786216460788e-10,6.335695176698249
13.0,2.2271981430560774e-11,6.43310928741571
14.0,4.062589350063849e-12,6.47703822285574
15.0,3.426340302829792e-13,6.661443208653222
16.0,7.124852261909225e-14,6.675629593038034
17.0,5.736762840598233e-14,6.469427897456772
18.0,2.0559171773048207e-13,6.050101018207025
19.0,2.7682090627091226e-12,5.469356473005853
20.0,2.293784994023795e-11,5.007031156497025
21.0,3.32469503109957e-08,3.8484021211533865
22.0,0.0009956987750104087,2.257933174590081
23.0,0.0026070328540811045,2.0734959062857885
24.0,0.013006883688901858,1.7845470566113597
25.0,0.008203627920652856,1.844033389985057
26.0,0.01031335786556659,1.7899364530573572
27.0,0.008101671947972514,1.8122069467059185
28.0,0.013796172653931732,1.714484533856567
29.0,0.009088520310457508,1.7651495104719406
30.0,0.012915407063127823,1.6995636702512051
31.0,0.010802500828203254,1.7141690633950757
32.0,0.013065310651899763,1.6752842140786326
33.0,0.010263271353664654,1.6990021798755257
34.0,0.0169466639648331,1.618168891120683
35.0,0.018434354065362923,1.597479358899416
36.0,0.020003155731405504,1.5778390617571751
37.0,0.00612313645183256,1.7267607360205943
38.0,0.004399420277848211,1.7580942744002919
39.0,0.006425589394167608,1.7020196041584628
40.0,0.00940284018678734,1.6463330105901197
41.0,0.012059277932859321,1.6076734418824694
42.0,0.014073283969791848,1.581439093496502
43.0,0.015908415625078817,1.559727414632278
44.0,0.02092388291752691,1.519424500981305
45.0,0.026234946462805636,1.4854208973012433
46.0,0.03237068182111378,1.453689444249774
47.0,0.04439987890472925,1.408141247949579
48.0,0.013027907582502225,1.5553732135133707
49.0,0.013277616747780012,1.5479985572221668
50.0,0.01264435931117316,1.5485892341282097
51.0,0.010389580863865223,1.565679190482967
52.0,0.022227390151047185,1.4746337206462257
53.0,0.023246918800307957,1.4654976074403356
54.0,0.027602078349780665,1.4417481172733713
55.0,0.02643411083186209,1.4433394248934266
56.0,0.024563371379595883,1.4483899428498852
57.0,0.02554296947107074,1.4406330630801372
58.0,0.025034358997357134,1.4397266023839916
59.0,0.033711876015446625,1.4028692467968829
60.0,0.04644321496091188,1.362753387750962
61.0,0.04812849096130233,1.3561614039255523
62.0,0.06260871376519839,1.3223210214292143
63.0,0.07092315172198436,1.30505190164448
64.0,0.09326701714910896,1.268771057292919
65.0,0.11182111698184245,1.2436017284480654
66.0,0.14366185396280484,1.2083509483165789
67.0,0.17797247175093728,1.1768316969930894
68.0,0.18912087652165077,1.1670533634863478
69.0,0.2354516838381994,1.1329790367328219
70.0,0.27291163187174905,1.1086793375512909
71.0,0.2758385477842998,1.1064732217402948
72.0,0.262177651175252,1.114291769181754
