item,n,pearson_r,pearson_p,spearman_r,spearman_p
5.56x45mm M995,192.0,0.4625309737968383,1.4370082984078086e-11,0.21651475192625347,0.002558054964549897
6.8x51mm Hybrid,192.0,0.42392085612942526,8.951352762481488e-10,0.22484931748312093,0.001715569651685601
7.62x39mm AP,192.0,0.4643786326486432,1.1636366399414528e-11,0.24977074444988268,0.0004760780118793521
7.62x51mm M62,192.0,0.70795234553123,1.6332947747536462e-30,0.31600550334574784,8.004622986710415e-06
7.62x54R BT,192.0,0.5971355487010543,6.158807278975338e-20,0.2703140420830867,0.00014946307407634926
9x19mm PBP,192.0,-0.12533282193008335,0.08324528491630138,-0.09139481156366815,0.20739012665150267
9x39mm BP,192.0,0.33917524273572675,1.4906586766583729e-06,0.21696528715908994,0.002504323246689225
