item,n,pearson_r,pearson_p,spearman_r,spearman_p
5.56x45mm M995,1134.0,0.44656180384259286,1.1255910087646728e-56,0.2949275593075627,3.408076522122063e-24
6.8x51mm Hybrid,1134.0,0.2847240844446952,1.3636458484325273e-22,0.164870854653216,2.3485276493830035e-08
7.62x39mm AP,1134.0,0.4578037168510254,7.926338294249002e-60,0.31880661808063665,3.323857326184884e-28
7.62x51mm M62,1134.0,0.6570025350659325,4.660388311662945e-141,0.38985094228333333,1.8141439431924185e-42
7.62x54R BT,1134.0,0.641575968121518,1.561763934812832e-132,0.37346804501323,7.507696494336197e-39
9x19mm PBP,1134.0,-0.23163716675820067,2.801641740474725e-15,-0.03954679903781812,0.18325909206281712
9x39mm BP,1134.0,0.25751558353911475,1.237341603592785e-18,0.22856832842226305,6.600740293216643e-15
