lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,0.7109626197639001,0.13738654480258122
2.0,0.9908865139079218,0.00915534239247068
3.0,0.9637310959331793,0.09332865151798757
4.0,0.9375869586081361,0.20149465051929333
5.0,0.8513322834196279,0.39665210812194274
6.0,0.7552887985647236,0.5689586910001294
7.0,0.1903474122406784,1.4273036108459156
8.0,0.2940095891818271,1.2023152955535874
9.0,0.18427543691024895,1.3974384177894275
10.0,0.25542418939911193,1.2485618275761914
11.0,0.1487809389259937,1.440664216738046
12.0,0.16253646133814345,1.3931886641948235
13.0,0.06325177739927787,1.663396248920388
14.0,0.000583042651600337,2.7227642715737193
15.0,1.1518041369672322e-05,3.398736249963491
16.0,4.066681566726759e-06,3.4799435881955705
17.0,4.084661612308175e-06,3.3813852613513933
18.0,4.4347902551461295e-06,3.280290957622612
19.0,7.291888273879799e-06,3.1252148832255022
20.0,8.002099791700964e-06,3.042141018137104
21.0,2.785855207089149e-05,2.7999488594761015
22.0,0.00014906125448536066,2.5082988649374287
23.0,0.00046416787824011386,2.304872016068262
24.0,0.0006874421017998651,2.216079730151208
25.0,0.0007826096230721955,2.1689361466639823
26.0,0.001212383728696231,2.082030582866282
27.0,0.003023188326928136,1.932306137520293
28.0,0.005853082800862226,1.820522625833423
29.0,0.008335165757933976,1.7546522026213063
30.0,0.011713886721837251,1.6924862966974394
31.0,0.01398837822973456,1.6551527369869012
32.0,0.015257442743779772,1.6318732042419049
33.0,0.01980867697261045,1.5850654463445892
34.0,0.02607920661969597,1.537200163584455
35.0,0.034364307220402714,1.48988567498385
36.0,0.04418759569106021,1.4465825336329956
37.0,0.05307365283774567,1.4136883467347212
38.0,0.06945274829835091,1.3683305463396085
39.0,0.08388364947245766,1.335077411075457
40.0,0.09866378149535565,1.3060250407046972
41.0,0.1139596466072639,1.2799223978934284
42.0,0.1299273022941745,1.2559684334495023
43.0,0.15519614228033232,1.2244026149804381
44.0,0.19767590913638775,1.1812746178957387
45.0,0.2619205555055263,1.1287847102527682
46.0,0.3153057847937084,1.0916363413877737
47.0,0.3577236245414977,1.064948816912484
48.0,0.36075662546856846,1.062688608363602
49.0,0.3130808782416866,1.0907536362238335
50.0,0.35997184609049787,1.0622358058810863
51.0,0.2926638947020438,1.1020022522352748
52.0,0.22153169900625602,1.1496607669870427
53.0,0.2543830947916284,1.1251956027123298
54.0,0.23931684328828123,1.1344966472639026
55.0,0.23034950615771976,1.1397060247048332
56.0,0.22821257435004896,1.1401221097689203
57.0,0.2367954795300751,1.1331167310394408
58.0,0.24617369746795326,1.1258528523609879
59.0,0.2739432777002821,1.1073584259785518
60.0,0.3079925998428233,1.0866211087319801
61.0,0.33818939084429683,1.0694609107673485
62.0,0.3117321755676662,1.0834128123261713
63.0,0.33048228109846195,1.0727123922045156
64.0,0.35741424874475114,1.0582708033629724
65.0,0.3916261941037769,1.0409753310481327
66.0,0.40039684774300827,1.0365609531258981
67.0,0.40279698341591663,1.035257349431788
68.0,0.40092321501912076,1.0359875244140573
69.0,0.4312591374262153,1.0218055933225947
70.0,0.4745514355531201,1.0023885336729264
71.0,0.5383230406159423,0.9747711499249041
72.0,0.563060570026885,0.9644084337350655
