lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,0.5664582764770848,0.32883756353061244
2.0,0.4096846731903663,0.8930732087194194
3.0,0.6108173028420325,0.6065412582770405
4.0,0.7221218530241562,0.5185560644115464
5.0,0.6350136371919892,0.6848029074146231
6.0,0.6346675013314291,0.71860176758605
7.0,0.687699886803629,0.6817205163161209
8.0,0.7936330412466023,0.5816459750238858
9.0,0.3747266647589262,1.0798666684869955
10.0,0.3899025093557925,1.0607759444603946
11.0,0.5253275725214255,0.914650241629188
12.0,0.4898745051177874,0.9557214108069425
13.0,0.4181396955698487,1.0311417512207117
14.0,0.26438811162081066,1.20607020442901
15.0,0.044641792114308146,1.7039842907295786
16.0,0.049531557629641676,1.655096680655192
17.0,0.05910496912497648,1.592829747483771
18.0,0.07940471702021716,1.5064022494545757
19.0,0.12644796141400552,1.3813968239487464
20.0,0.1487915196400691,1.3321277948328243
21.0,0.19720580819798522,1.2540516075921844
22.0,0.27275459230608384,1.1630968039366154
23.0,0.3237874090207109,1.1121414719873894
24.0,0.3759776651815694,1.0666857447029754
