lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,0.24543850102244166,1.350483833329238
2.0,0.3548283506729667,1.0370725907809033
3.0,0.355951632539558,1.081379581632118
4.0,0.3772455335664002,1.0556602361185912
5.0,0.021215091645145536,2.6605012888093067
6.0,0.042594946670561046,2.1801090748929393
7.0,0.01933367289243032,2.4003553017245904
8.0,0.027953032964846813,2.162675353494127
9.0,0.011657235759125443,2.374359553148464
10.0,0.0024179426479076453,2.744096903791368
11.0,0.0012300331782164756,2.818306470073477
12.0,0.000491360000220259,2.9387945559900555
13.0,0.0005757591106468578,2.8076353692844895
14.0,5.3350890742985924e-05,3.2099017320018453
15.0,8.278165896970719e-05,3.029515495178306
16.0,0.00010265714109260371,2.9079652666273486
17.0,4.605821186324391e-05,2.9741964303278805
18.0,8.491749815747142e-05,2.802207534093699
19.0,0.0002390526351858041,2.574416561896971
20.0,0.0004367853021996043,2.429425861926752
21.0,0.00032602118487240164,2.4328803003801687
22.0,0.0011300683954948135,2.204205463989034
23.0,0.001915634214228847,2.0927294900120677
24.0,0.0029799812688494436,1.9993227075348927
