lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,0.8707649067346079,0.026479052846938737
2.0,0.008951668566433821,4.735669024409514
3.0,0.02535257418161343,3.117379235519863
4.0,0.056741710475457195,2.302487640857725
5.0,0.06276368560706475,2.102663572410485
6.0,0.06501201554161547,1.984740801768329
7.0,0.019923168964115417,2.3885623342505435
8.0,0.03524331147591301,2.0776255908493453
9.0,0.0013698809192877314,3.0334155405065095
10.0,7.005408498684166e-05,3.6936242347569026
11.0,5.6051099807898236e-05,3.580517290664127
12.0,1.4724397738181867e-05,3.7318776896364563
13.0,1.3560262621502852e-05,3.6054731632380723
14.0,2.865779223169576e-06,3.779284632405556
15.0,2.286577747389754e-07,4.104564892828159
16.0,3.809644229688259e-07,3.8838562129605974
17.0,6.676225512986147e-07,3.6769602052001327
18.0,5.779580818580481e-07,3.5984072807058824
19.0,1.22013954338816e-06,3.395078137587376
20.0,4.343051005429046e-06,3.1316085489958327
21.0,1.5558994124395455e-06,3.208831569280003
22.0,6.866796185633337e-06,2.941921476959474
23.0,6.832530115988661e-06,2.8883719775634793
24.0,7.386726902357996e-06,2.828097017924636
