lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,0.23381013119033106,1.4190464038636748
2.0,0.4552996102749257,0.7873481677361778
3.0,0.5656483805294762,0.6778760859530705
4.0,0.4213729602570071,0.9728220863744758
5.0,0.5394397658437549,0.8143083756017855
6.0,0.3365854625266405,1.1402473567320168
7.0,0.0705905491799149,1.8728921527449829
8.0,0.009526980510455006,2.5440153602632676
9.0,0.0024189756645105684,2.862800228946597
10.0,0.000810501348020418,3.045051804103291
11.0,0.00021096398722610413,3.259117336330492
12.0,0.00019111902926969868,3.1572494143451264
13.0,0.00023722086583465488,3.001603885288793
14.0,0.0003791294162116924,2.8123009060504085
15.0,0.00036125555868228164,2.74471133574294
16.0,0.0006287231054719407,2.570882454342269
17.0,0.00264827803743086,2.2448053447353575
18.0,0.004564778984669049,2.1017539808527106
19.0,0.007105162239858155,1.9861392912855902
20.0,0.032820912147442496,1.6671062593654442
21.0,0.15144658087603535,1.320222681204974
22.0,0.19017259524732053,1.257875187086821
23.0,0.10675979380913483,1.3847367591288247
24.0,0.15917943433822576,1.2892869125379407
