time_utc,12.7x55mm PS12B,5.56x45mm M995,5.7x28mm SS190,5.8x42mm DVC12,6.8x51mm Hybrid,7.62x39mm AP,7.62x51mm M62,7.62x54R BT,9x39mm BP,4.6x30mm AP SX,盒装挂耳咖啡
2025-11-28 00:00:00+00:00,5863.0,4147.0,4507.0,4725.0,5074.0,4071.0,5267.0,4054.0,4939.0,4492.0,350712.0
2025-11-28 06:00:00+00:00,6043.0,4147.0,4702.0,4865.0,5264.0,4071.0,5567.0,4174.0,5264.0,4547.0,355097.0
2025-11-28 12:00:00+00:00,6223.0,4407.0,4897.0,5005.0,5264.0,4221.0,5567.0,4294.0,5264.0,4547.0,337557.0
2025-11-28 18:00:00+00:00,6043.0,4147.0,4962.0,4795.0,5074.0,3996.0,5467.0,4054.0,5004.0,4272.0,341942.0
2025-11-29 00:00:00+00:00,6043.0,4017.0,4897.0,4935.0,4979.0,4071.0,5367.0,4294.0,4809.0,4217.0,350712.0
2025-11-29 06:00:00+00:00,6043.0,4277.0,4897.0,5005.0,5264.0,4296.0,5667.0,4174.0,5199.0,4437.0,355097.0
2025-11-29 12:00:00+00:00,5863.0,4277.0,4897.0,5005.0,5264.0,4296.0,5667.0,4294.0,5199.0,4437.0,337557.0
2025-11-29 18:00:00+00:00,5683.0,4147.0,4637.0,4795.0,5264.0,4146.0,5567.0,4174.0,5004.0,4162.0,341942.0
2025-11-30 00:00:00+00:00,6043.0,4082.0,4962.0,5005.0,5074.0,4146.0,5567.0,4294.0,4744.0,4162.0,350712.0
2025-11-30 06:00:00+00:00,5863.0,4342.0,4637.0,5145.0,5264.0,4371.0,5567.0,4174.0,5199.0,4382.0,355097.0
2025-11-30 12:00:00+00:00,6043.0,4342.0,5352.0,5145.0,5264.0,4371.0,5667.0,4294.0,5199.0,4382.0,337557.0
2025-11-30 18:00:00+00:00,5863.0,4147.0,4767.0,4795.0,5169.0,4146.0,5567.0,4054.0,4939.0,4052.0,341942.0
2025-12-01 00:00:00+00:00,5863.0,4147.0,4767.0,4795.0,5074.0,4146.0,5467.0,4174.0,4809.0,4107.0,350712.0
2025-12-01 06:00:00+00:00,5863.0,4147.0,4832.0,4935.0,5169.0,4371.0,5567.0,4174.0,4939.0,4272.0,350712.0
2025-12-01 12:00:00+00:00,6043.0,4537.0,5027.0,5145.0,5359.0,4521.0,5767.0,4294.0,5134.0,4327.0,337557.0
2025-12-01 18:00:00+00:00,6043.0,4212.0,4962.0,4725.0,5169.0,4146.0,5567.0,4174.0,4874.0,3997.0,341942.0
2025-12-02 00:00:00+00:00,5863.0,4147.0,4572.0,4725.0,5074.0,4296.0,5567.0,4054.0,4809.0,4107.0,350712.0
2025-12-02 06:00:00+00:00,5863.0,4342.0,4637.0,5005.0,5264.0,4521.0,5767.0,4174.0,5134.0,4272.0,359482.0
2025-12-02 12:00:00+00:00,6043.0,4602.0,4962.0,5145.0,5359.0,4671.0,5767.0,4294.0,5134.0,4327.0,337557.0
2025-12-02 18:00:00+00:00,5863.0,4342.0,5092.0,4725.0,5169.0,4221.0,5667.0,4174.0,4939.0,3997.0,341942.0
2025-12-03 00:00:00+00:00,5863.0,4212.0,4702.0,4795.0,5074.0,4296.0,5567.0,4174.0,4809.0,4107.0,350712.0
2025-12-03 06:00:00+00:00,5863.0,4472.0,4832.0,5005.0,5264.0,4596.0,5867.0,4414.0,5069.0,4272.0,359482.0
2025-12-03 12:00:00+00:00,6043.0,4602.0,4962.0,5145.0,5359.0,4746.0,5867.0,4414.0,5134.0,4272.0,337557.0
2025-12-03 18:00:00+00:00,5863.0,4342.0,4507.0,4725.0,5264.0,4146.0,5667.0,4174.0,4874.0,3942.0,341942.0
2025-12-04 00:00:00+00:00,5863.0,4212.0,4572.0,4865.0,5074.0,4371.0,5667.0,4294.0,4809.0,4107.0,350712.0
2025-12-04 06:00:00+00:00,6043.0,4537.0,4767.0,4935.0,5264.0,4596.0,5867.0,4294.0,5069.0,4272.0,359482.0
2025-12-04 12:00:00+00:00,5863.0,4602.0,4507.0,5145.0,5264.0,4671.0,5867.0,4894.0,5134.0,4272.0,337557.0
2025-12-04 18:00:00+00:00,5863.0,4277.0,4507.0,4655.0,5074.0,4446.0,5667.0,4534.0,4874.0,3997.0,341942.0
2025-12-05 00:00:00+00:00,5863.0,4212.0,4507.0,4725.0,5074.0,4371.0,5467.0,4654.0,4744.0,4052.0,350712.0
2025-12-05 06:00:00+00:00,5863.0,4342.0,4442.0,4865.0,5264.0,4521.0,5867.0,4534.0,5004.0,4162.0,359482.0
2025-12-05 12:00:00+00:00,5863.0,4342.0,4897.0,5005.0,5264.0,4521.0,5867.0,4654.0,5004.0,4162.0,337557.0
2025-12-05 18:00:00+00:00,5503.0,4147.0,4702.0,4725.0,5169.0,4296.0,5767.0,4414.0,4809.0,3997.0,341942.0
2025-12-06 00:00:00+00:00,5863.0,4147.0,4767.0,4865.0,4979.0,4296.0,5667.0,4654.0,4679.0,3942.0,350712.0
2025-12-06 06:00:00+00:00,5863.0,4472.0,4637.0,5075.0,5169.0,4671.0,5867.0,4534.0,4939.0,4052.0,355097.0
2025-12-06 12:00:00+00:00,5863.0,4472.0,4897.0,5075.0,5169.0,4671.0,5867.0,4534.0,4939.0,4052.0,337557.0
2025-12-06 18:00:00+00:00,5683.0,4212.0,4507.0,4865.0,5074.0,4521.0,5767.0,4414.0,4874.0,3942.0,341942.0
2025-12-07 00:00:00+00:00,5863.0,4147.0,4832.0,4935.0,4979.0,4671.0,5667.0,4534.0,4679.0,3942.0,350712.0
2025-12-07 06:00:00+00:00,5863.0,4472.0,4637.0,4935.0,5169.0,4821.0,5967.0,4294.0,4939.0,3997.0,355097.0
2025-12-07 12:00:00+00:00,5863.0,4472.0,4767.0,5005.0,5169.0,4896.0,5967.0,4414.0,4939.0,3997.0,337557.0
2025-12-07 18:00:00+00:00,5863.0,4212.0,4572.0,4515.0,5074.0,4596.0,5767.0,4174.0,4744.0,3887.0,341942.0
2025-12-08 00:00:00+00:00,5863.0,4147.0,4442.0,4585.0,4979.0,4521.0,5567.0,4294.0,4679.0,3942.0,350712.0
2025-12-08 06:00:00+00:00,5683.0,4277.0,4312.0,4445.0,5074.0,4896.0,5867.0,4294.0,4939.0,3997.0,363867.0
2025-12-08 12:00:00+00:00,5863.0,4407.0,4442.0,4445.0,5074.0,4971.0,5867.0,4414.0,4939.0,3997.0,337557.0
2025-12-08 18:00:00+00:00,5683.0,4147.0,4312.0,4375.0,4884.0,4671.0,5567.0,4294.0,4744.0,3832.0,341942.0
2025-12-09 00:00:00+00:00,5503.0,4147.0,4117.0,4235.0,4884.0,4446.0,5467.0,4174.0,4614.0,3942.0,350712.0
2025-12-09 06:00:00+00:00,5683.0,4277.0,4247.0,4235.0,4979.0,4821.0,5667.0,4174.0,4874.0,3942.0,359482.0
2025-12-09 12:00:00+00:00,5683.0,4407.0,4442.0,4305.0,4979.0,4896.0,5767.0,4414.0,4874.0,3942.0,337557.0
2025-12-09 18:00:00+00:00,5683.0,4212.0,4767.0,4305.0,4884.0,4521.0,5667.0,4054.0,4744.0,3777.0,341942.0
2025-12-10 00:00:00+00:00,5503.0,4147.0,4247.0,4235.0,4789.0,4521.0,5467.0,4174.0,4614.0,3942.0,350712.0
2025-12-10 06:00:00+00:00,5683.0,4277.0,4247.0,4235.0,4884.0,4746.0,5767.0,4294.0,4874.0,3942.0,359482.0
2025-12-10 12:00:00+00:00,5863.0,4342.0,4377.0,4305.0,4979.0,4896.0,5767.0,4414.0,4939.0,3942.0,337557.0
2025-12-10 18:00:00+00:00,5503.0,4147.0,4572.0,4165.0,4884.0,4596.0,5667.0,4054.0,4744.0,3887.0,341942.0
2025-12-11 00:00:00+00:00,5683.0,4082.0,4182.0,4235.0,4789.0,4446.0,5467.0,4174.0,4679.0,3942.0,350712.0
2025-12-11 06:00:00+00:00,5683.0,4147.0,4312.0,4235.0,4884.0,4746.0,5667.0,4174.0,4874.0,3997.0,359482.0
2025-12-11 12:00:00+00:00,5683.0,4342.0,4247.0,4305.0,4884.0,4821.0,5767.0,4294.0,4939.0,3997.0,337557.0
2025-12-11 18:00:00+00:00,5503.0,4082.0,4247.0,4235.0,4789.0,4446.0,5667.0,3934.0,4679.0,3832.0,341942.0
2025-12-12 00:00:00+00:00,5503.0,4017.0,4247.0,4165.0,4789.0,4446.0,5467.0,4054.0,4549.0,3832.0,350712.0
2025-12-12 06:00:00+00:00,5503.0,4212.0,4117.0,4165.0,4789.0,4521.0,5667.0,4174.0,4809.0,3887.0,359482.0
2025-12-12 12:00:00+00:00,5503.0,4212.0,4312.0,4235.0,4789.0,4746.0,5667.0,4414.0,4809.0,3887.0,337557.0
2025-12-12 18:00:00+00:00,5503.0,4017.0,3987.0,4025.0,4789.0,4596.0,5667.0,4054.0,4614.0,3777.0,341942.0
2025-12-13 00:00:00+00:00,5683.0,4017.0,4182.0,4165.0,4599.0,4596.0,5467.0,4294.0,4419.0,3832.0,350712.0
2025-12-13 06:00:00+00:00,5503.0,4212.0,4182.0,4165.0,4789.0,4896.0,5667.0,4294.0,4744.0,3832.0,355097.0
2025-12-13 12:00:00+00:00,5683.0,4212.0,4247.0,4235.0,4789.0,4896.0,5667.0,4294.0,4744.0,3832.0,337557.0
2025-12-13 18:00:00+00:00,5683.0,4147.0,4117.0,4095.0,4789.0,4821.0,5667.0,4174.0,4614.0,3777.0,341942.0
2025-12-14 00:00:00+00:00,5503.0,4017.0,4182.0,4165.0,4599.0,4671.0,5467.0,4294.0,4419.0,3722.0,350712.0
2025-12-14 06:00:00+00:00,5503.0,4212.0,4182.0,4235.0,4789.0,4896.0,5667.0,4054.0,4744.0,3832.0,355097.0
2025-12-14 12:00:00+00:00,5503.0,4277.0,4312.0,4305.0,4789.0,4971.0,5667.0,4174.0,4744.0,3832.0,337557.0
2025-12-14 18:00:00+00:00,5503.0,4407.0,4182.0,4375.0,4789.0,4971.0,5767.0,4174.0,4744.0,3832.0,341942.0
