lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,3.828307735667895e-06,24.173197815856632
2.0,1.3597979190417077e-15,51.53714449936442
3.0,0.0005109166462930829,6.503763414320253
4.0,0.0030580358318915346,4.3465170815435465
5.0,0.010581298014387893,3.2226867978243297
6.0,0.016486428675506214,2.7905714156008714
7.0,0.14958910788898672,1.5972396930735502
8.0,0.4123829098262147,1.0434567340620122
9.0,0.5351620613564716,0.8943190395283436
10.0,0.5093668756875853,0.9330312568196975
11.0,0.5917651073616219,0.8503532166145716
12.0,0.7020968024848651,0.7451181275921873
