lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,0.508771876040538,0.4371467172535912
2.0,0.40612895341538313,0.9025282813213665
3.0,0.06404631791662863,2.433693265984892
4.0,0.015777190539761954,3.0835881006812706
5.0,0.0009568207566783439,4.189528807456713
6.0,0.00344809322499591,3.2898284716467496
7.0,0.005970513516675956,2.8700695098238316
8.0,0.1678964578579382,1.4628172919774594
9.0,0.41867668673634395,1.024725913601453
10.0,0.43771299865279,1.0050647574958576
11.0,0.23559853246886656,1.2743263006163987
12.0,0.47950412115663865,0.966906609151122
13.0,0.4644234093413009,0.9852459328145466
14.0,0.5410541275092571,0.916146010991668
15.0,0.5681089911326241,0.8965945990426236
16.0,0.6069647123091735,0.8679934557458746
17.0,0.6245135203107735,0.8582989815017936
18.0,0.6289755935751387,0.8594256184191035
19.0,0.5897847804752188,0.8948119285977965
20.0,0.6575011368025533,0.8456385042761981
21.0,0.6262457938622445,0.8736550720452003
22.0,0.6719199066247917,0.8427547099053628
23.0,0.8404326970793708,0.7070795807230222
24.0,0.9214576459273202,0.6196694208568817
25.0,0.8942235777006934,0.6616429179507705
26.0,0.9247097109653595,0.6279931230383061
27.0,0.9492826311883164,0.5942258640101953
28.0,0.9693666032848183,0.5567155652480127
29.0,0.973459188655877,0.5517524664981074
30.0,0.9851117194742708,0.5169095562211179
31.0,0.986637837637677,0.5160312243022789
32.0,0.9918752917944552,0.4920536439868248
33.0,0.9904379016253301,0.5072874167458783
34.0,0.9932843359397389,0.4930321526848994
35.0,0.9937701900455658,0.4944958860868772
36.0,0.9881624054694568,0.5358846802855128
