item,coffee_to_ammo_best_lag,coffee_to_ammo_best_p,ammo_to_coffee_best_lag,ammo_to_coffee_best_p,cross_corr_best_lag_hours,cross_corr_best_corr,cross_corr_best_abs_lag_hours,cross_corr_best_abs_corr,cross_corr_best_coffee_leads_lag_hours,cross_corr_best_coffee_leads_corr,cross_corr_best_ammo_leads_lag_hours,cross_corr_best_ammo_leads_corr
5.56x45mm M995,5.0,0.0005422141686412165,9.0,0.0010075555019749519,152.0,0.5336103713494404,152.0,0.5336103713494404,152.0,0.5336103713494404,-16.0,0.4523759733332202
6.8x51mm Hybrid,5.0,0.05463010364631842,7.0,0.048488382893120935,-138.0,0.4823171955552768,-138.0,0.4823171955552768,6.0,0.3101073287496127,-138.0,0.4823171955552768
7.62x39mm AP,5.0,0.007001871311915904,8.0,0.0029926656688578656,150.0,0.5474473311008458,150.0,0.5474473311008458,150.0,0.5474473311008458,0.0,0.4465957081156684
7.62x51mm M62,5.0,0.00037312030608774587,7.0,0.006816500741288246,54.0,0.6854447998946337,54.0,0.6854447998946337,54.0,0.6854447998946337,-16.0,0.6547148459814969
7.62x54R BT,6.0,0.1869983389600911,8.0,0.1705051539890999,4.0,0.6226740126312219,4.0,0.6226740126312219,4.0,0.6226740126312219,0.0,0.6220779778669419
9x19mm PBP,1.0,0.8303030127721562,1.0,0.27512987977205144,-168.0,0.09750984390756808,-76.0,-0.4821081831064087,168.0,-0.08553710853533873,-168.0,0.09750984390756808
9x39mm BP,5.0,0.0009568207566783439,8.0,0.002315497675294075,54.0,0.3796148666607626,54.0,0.3796148666607626,54.0,0.3796148666607626,-4.0,0.28981765200055243
