lag_intervals,corr,n,lag_seconds,lag_minutes,lag_hours
-84.0,0.2573098383459584,481.0,-604800.0,-10080.0,-168.0
-83.0,0.29915627745376616,482.0,-597600.0,-9960.0,-166.0
-82.0,0.3587196784493161,483.0,-590400.0,-9840.0,-164.0
-81.0,0.42526048903817987,484.0,-583200.0,-9720.0,-162.0
-80.0,0.42318511305797196,485.0,-576000.0,-9600.0,-160.0
-79.0,0.34683564401510353,486.0,-568800.0,-9480.0,-158.0
-78.0,0.31070355982505976,487.0,-561600.0,-9360.0,-156.0
-77.0,0.3062268533173985,488.0,-554400.0,-9240.0,-154.0
-76.0,0.3573342178629475,489.0,-547200.0,-9120.0,-152.0
-75.0,0.39786015738787117,490.0,-540000.0,-9000.0,-150.0
-74.0,0.4113959694358361,491.0,-532800.0,-8880.0,-148.0
-73.0,0.3800008040180661,492.0,-525600.0,-8760.0,-146.0
-72.0,0.37520543791944316,493.0,-518400.0,-8640.0,-144.0
-71.0,0.39124481373381914,494.0,-511200.0,-8520.0,-142.0
-70.0,0.43863609918869273,495.0,-504000.0,-8400.0,-140.0
-69.0,0.4823171955552768,496.0,-496800.0,-8280.0,-138.0
-68.0,0.4815574774692655,497.0,-489600.0,-8160.0,-136.0
-67.0,0.4181666818852494,498.0,-482400.0,-8040.0,-134.0
-66.0,0.3629820511134851,499.0,-475200.0,-7920.0,-132.0
-65.0,0.3517760934949469,500.0,-468000.0,-7800.0,-130.0
-64.0,0.3883296810943783,501.0,-460800.0,-7680.0,-128.0
-63.0,0.4203926088960078,502.0,-453600.0,-7560.0,-126.0
-62.0,0.4215379822040355,503.0,-446400.0,-7440.0,-124.0
-61.0,0.393139140251473,504.0,-439200.0,-7320.0,-122.0
-60.0,0.38343979494387487,505.0,-432000.0,-7200.0,-120.0
-59.0,0.3949500371874347,506.0,-424800.0,-7080.0,-118.0
-58.0,0.4205701753801258,507.0,-417600.0,-6960.0,-116.0
-57.0,0.4741532081870078,508.0,-410400.0,-6840.0,-114.0
-56.0,0.4532616048409502,509.0,-403200.0,-6720.0,-112.0
-55.0,0.40098918244429055,510.0,-396000.0,-6600.0,-110.0
-54.0,0.35734526384195003,511.0,-388800.0,-6480.0,-108.0
-53.0,0.33394962355219254,512.0,-381600.0,-6360.0,-106.0
-52.0,0.3591789895206755,513.0,-374400.0,-6240.0,-104.0
-51.0,0.3736459903666368,514.0,-367200.0,-6120.0,-102.0
-50.0,0.38938086139090833,515.0,-360000.0,-6000.0,-100.0
-49.0,0.36097007045432633,516.0,-352800.0,-5880.0,-98.0
