lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,0.2122054117951892,1.5598305674002242
2.0,0.3546737274778189,1.0384643798361883
3.0,0.48017855862639647,0.8254381086694134
4.0,0.3668501022809464,1.0773683396690463
5.0,0.40181345562116744,1.0252782442307804
6.0,0.11531433022555626,1.7145583821007502
7.0,0.15654828322372133,1.523501975784622
8.0,0.27011265252215455,1.2454722031651115
9.0,1.174613704051188e-06,5.110543126360182
10.0,1.4849996197340374e-56,38.14936140772061
11.0,5.527213399767513e-58,36.30465412789344
12.0,2.3568997757234209e-63,37.60118902513535
13.0,1.1300582090209055e-64,36.12018636465756
14.0,3.3514181285829956e-69,36.98613287435897
15.0,1.1937413027266029e-84,45.398872593889415
16.0,3.81759951031983e-86,44.149541088258026
17.0,5.839832511990653e-85,41.31686653590025
18.0,1.0729933240503211e-81,37.5197508160077
19.0,3.4520699509939126e-82,36.284226130392696
20.0,1.4475769060337202e-78,32.908478187540744
21.0,4.429414562573072e-71,27.950257187476126
22.0,9.776461809687431e-50,17.826310741814567
23.0,4.005021753624596e-10,4.267718991654887
24.0,2.4194497074318437e-08,3.652649505916499
25.0,3.070767337343871e-08,3.5552216624141026
26.0,1.6212831589445391e-07,3.2885375814610716
27.0,1.1422785565255315e-07,3.2783851528293098
28.0,1.6799467312000675e-07,3.1830878250817602
29.0,4.231113616015549e-07,3.030782781191371
30.0,4.747576771285982e-07,2.9771848907578797
31.0,1.9253608826259137e-06,2.7828582084276348
32.0,2.453866689263543e-07,2.9750278035110207
33.0,2.3368634685295077e-07,2.945025847681835
34.0,3.5200363056249993e-07,2.8691082442406945
35.0,5.798431932536456e-07,2.787171584679059
36.0,8.776591406328284e-07,2.7169390324194524
37.0,5.543757556232002e-07,2.7363727753243263
38.0,9.119070213311233e-07,2.6620603472416517
39.0,1.234438507245142e-06,2.6091208297833828
40.0,1.1061591096757632e-06,2.597438092571959
41.0,1.4415211885473407e-06,2.5512868606100367
42.0,2.0056938260653215e-06,2.5006167149787086
43.0,9.075424262937284e-07,2.5543939329141123
44.0,9.853780165518644e-07,2.528158591284924
45.0,1.1155008132409176e-06,2.4991990378237214
46.0,1.9003423786496879e-06,2.4352731327199075
47.0,3.1198842358412626e-06,2.3760886223505855
48.0,8.527083797302007e-06,2.2734822449493173
49.0,1.0610358087761518e-05,2.241295884935334
50.0,1.2985371901900337e-05,2.211401181534012
51.0,1.2296530328490168e-05,2.2043667288517703
52.0,4.591794775424298e-06,2.2760417714589467
53.0,1.0498858608413587e-05,2.195415481374375
54.0,8.423164341124131e-06,2.2030486086654144
55.0,1.5882725355023788e-05,2.140330385473207
56.0,5.0637148820203405e-06,2.2237450644454815
57.0,6.723995877119995e-06,2.19100909041838
58.0,1.1608606474782395e-05,2.1378886299726516
59.0,7.084677004959159e-06,2.1682342704818898
60.0,1.1546529676906534e-05,2.121029689090026
61.0,1.841811150766274e-05,2.076084869487962
62.0,2.8940739888039512e-05,2.032827754766313
63.0,4.6104331554167026e-05,1.9889164489355946
64.0,1.9426870557699594e-05,2.049841465499749
65.0,2.484615321482912e-05,2.024033722639203
66.0,7.031350850916605e-05,1.936763773764573
67.0,8.865926958264805e-05,1.912861907350501
68.0,5.003650791100302e-05,1.951782158312692
69.0,7.941641262820348e-05,1.9107214076518135
70.0,8.319375620912654e-05,1.902026621036573
71.0,3.2316650493988956e-05,1.968688270528368
72.0,4.431337897688682e-05,1.9399487809391875
