time_utc,6.8x51mm Hybrid,7.62x51mm M62,7.62x54R BT,5.8x42mm DVC12,5.7x28mm SS190,7.62x39mm AP,9x39mm BP,4.6x30mm AP SX,12.7x55mm PS12B,5.56x45mm M995
2025-10-20 00:00:00+00:00,-0.10116488324872892,0.007761944542481408,0.26012844069684027,-0.18725754509896245,-0.05707054526997531,-0.04324177204804912,0.067231554705306,0.06811205254689964,0.0244113257450252,-0.04505866886116348
2025-10-20 02:00:00+00:00,-0.10684795143110705,-0.017629356864145476,0.24957768447468878,-0.16496610521606106,-0.05615983298426705,-0.10058513029483203,0.0654430607547233,0.06253119588228405,0.01686675502014645,-0.07362392550901259
2025-10-20 04:00:00+00:00,-0.10157715307551472,-0.033593781023067655,0.24478554719619688,-0.1505912711124934,-0.04780561244885318,-0.12161418804716592,0.05687919692642326,0.06292779540043603,0.00898046124926807,-0.08765261437241326
2025-10-20 06:00:00+00:00,-0.08331719920314098,-0.0436296127669855,0.25412079939380344,-0.12415571193063876,-0.035153181603817744,-0.11982390771044206,0.08119627037698145,0.0943944450440032,0.005633927296658238,-0.07932378344395587
2025-10-20 08:00:00+00:00,-0.07855732425349374,-0.039050970897487394,0.2558684547269902,-0.11637490491298108,-0.032477686249617145,-0.11615439881134927,0.09151044260854031,0.1036016665671079,0.0015029252854451521,-0.07492168890039737
2025-10-20 10:00:00+00:00,-0.07817828210579354,-0.04454082134241962,0.24333606996357718,-0.12447842175120183,-0.03404125102241396,-0.10367897618419718,0.09055311812646735,0.10233259267843241,-0.0004998099834012475,-0.06575721264937323
2025-10-20 12:00:00+00:00,-0.07296301866956915,-0.04230808452673975,0.24898665511175797,-0.12611254456199888,-0.0251383708596698,-0.07374395412346489,0.08822503117145807,0.10111592232243166,0.0019087197561447,-0.05287872485095909
2025-10-20 14:00:00+00:00,-0.08328455823586105,-0.03988653535859738,0.22414335055655435,-0.13251761154648317,-0.024331536871679927,-0.013558153613368377,0.09292117728887644,0.08671899534343809,-0.016675192743324643,-0.040455265959041184
2025-10-20 16:00:00+00:00,-0.10149140035968528,-0.059191581279282396,0.1821834844613276,-0.15837767411551823,-0.06052018447871607,-0.052609849542279444,0.06249231639157184,0.057256562197533306,-0.04341492498028985,-0.06987357704217044
2025-10-20 18:00:00+00:00,-0.11938407586150213,-0.10604606951101311,0.13781366952925872,-0.2006080886811765,-0.10050605913967262,-0.11981509771381998,0.020973828343513985,0.02741812933743198,-0.0935057364588387,-0.10629551207194142
2025-10-20 20:00:00+00:00,-0.15297574979562772,-0.1523187614563574,0.1348139833144953,-0.2461876072280422,-0.13277889777215685,-0.15699209721700644,-0.0085120815029244,0.0024556793196100026,-0.13099667228279915,-0.14035269556253008
