lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,0.6527374994351124,0.2026814391183944
2.0,0.6490005593130062,0.4326538457098892
3.0,0.6558336718194625,0.5388652732988292
4.0,0.16712415205944345,1.6222858851162916
5.0,0.08826796822630202,1.9260567610674992
6.0,0.08033668354143436,1.8910303688263144
7.0,0.11343939197292573,1.6713529857693616
8.0,0.15061279724912224,1.5099558134566193
9.0,0.2458092945794047,1.2780031523226036
10.0,0.5939459718421591,0.8360451086327042
11.0,0.7581129178131393,0.6799749745754918
12.0,0.747307553564101,0.7049325959893619
13.0,0.6276706223289623,0.830523355157784
14.0,0.6657477169974522,0.80350586414429
15.0,0.7282698745958625,0.754698103317843
16.0,0.7505425339142731,0.7425390478675222
17.0,0.7912784679083894,0.7124671010232932
18.0,0.8404606694462883,0.6713815772456883
19.0,0.8747547566442921,0.6416780531789218
20.0,0.8839177398631751,0.6390647270265354
21.0,0.9150627839027798,0.606425917711162
22.0,0.9541635601355322,0.5481180294738925
23.0,0.975290516078881,0.5026204193132972
24.0,0.9728449396005372,0.5184181258902735
25.0,0.968842388735363,0.5373931690895543
26.0,0.9710775309847812,0.53858323858165
27.0,0.9734442430517387,0.5387844856216978
28.0,0.9808662690223493,0.521138308062081
29.0,0.9869936255995814,0.5016856885148168
30.0,0.9922684350978707,0.4767319797001797
31.0,0.9951545872283933,0.4578106811954675
32.0,0.9976931019097512,0.42839279095295446
33.0,0.9980058900583857,0.42815295094224404
34.0,0.9987675121275272,0.41401323352924635
35.0,0.9996796028709656,0.37087705072484733
36.0,0.9998282686068568,0.3569777306774197
