lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,0.30193094639416146,1.066619987614472
2.0,0.0747946759572848,2.5989784401107796
3.0,0.051012072943367376,2.5978082291329385
4.0,0.04757907614265673,2.4101040405259506
5.0,0.04553642362620209,2.270780632099052
6.0,0.051604593022534596,2.092133285824161
7.0,0.0882577709606822,1.7767863449386705
8.0,0.13547866954707272,1.55058018281924
9.0,0.1944443824656688,1.3752077765228268
10.0,0.24926270490797364,1.2586945069938424
11.0,0.3272991924756049,1.1381130457123891
12.0,0.40379170120492175,1.0457144022272966
13.0,0.4868126196623008,0.9625052232108556
14.0,0.5811731494884133,0.8796352328354267
15.0,0.5704027260829387,0.8943951917337468
16.0,0.6350411864703316,0.8442930104104518
17.0,0.7133495324431083,0.7839315053056249
18.0,0.767222647935348,0.7436089654800994
19.0,0.7428597978853995,0.7716751908335413
20.0,0.7700635941871776,0.7545041162261813
21.0,0.7932616698760526,0.7402872253866344
22.0,0.8220840039732787,0.7201672785212911
23.0,0.7932351155822432,0.7517730043250302
24.0,0.8298025177353145,0.7246536563124086
25.0,0.8389652708194975,0.7215439965247199
26.0,0.7491731285005625,0.8011110467658544
27.0,0.7783356252002593,0.7826032449526067
28.0,0.8297791823807097,0.7443829371037146
29.0,0.8733858922624171,0.7081095422446636
30.0,0.8869416100274172,0.6986897677126584
31.0,0.907096738722075,0.6806677077704828
32.0,0.9254326082897663,0.6621274460087478
33.0,0.9386519295999777,0.6478362394486865
34.0,0.9540276782010179,0.6268012629632547
35.0,0.964777321830545,0.6098294935260299
36.0,0.968781920789425,0.6052702584687396
37.0,0.9707470550672882,0.6050188353179068
38.0,0.9711650363770131,0.6083980563302173
39.0,0.9787817749849256,0.5914431556994696
40.0,0.984267512700673,0.576582015900082
41.0,0.9869867085011208,0.5694270471206114
42.0,0.99104520335872,0.5525331794492493
43.0,0.992828255847442,0.5449909683802097
44.0,0.9950494586580035,0.5306712973874504
45.0,0.9972004208184307,0.5087433334503201
46.0,0.997865060555602,0.5013740148090364
47.0,0.9983562727851153,0.49484336050772537
48.0,0.9990058782984843,0.4796350660079813
49.0,0.9993591077729813,0.467966583418197
50.0,0.999250814405235,0.4773718566941228
51.0,0.9995540214520691,0.46359781761315394
52.0,0.9997548027137778,0.4485209685669359
53.0,0.9998607967971161,0.43565949390192293
54.0,0.9998987286999358,0.4305288177087462
55.0,0.9999365197687036,0.42174966400547
56.0,0.9999587455308601,0.4144319960316184
57.0,0.9999669914153528,0.41254522205725025
58.0,0.9999767968609761,0.4076716113202442
59.0,0.9999594267954669,0.4245612992570982
60.0,0.9999250936180416,0.4434772868632085
61.0,0.999870146605615,0.4614920142734943
62.0,0.9998033634774656,0.4763161529570198
63.0,0.9998854874064356,0.46430337482308437
64.0,0.9999020848491857,0.46314508923910674
65.0,0.9998699979047461,0.47374895816279305
66.0,0.9998659627417454,0.47748695129902763
67.0,0.999896153042499,0.47348396880827404
68.0,0.9998927993718854,0.4771366320466127
69.0,0.9999188104190841,0.472650750731504
70.0,0.9999128236981466,0.4772053162392468
71.0,0.9999067538379212,0.481612808133572
72.0,0.999933900342545,0.47548761212100527
73.0,1.2363685541949304e-54,7.48735893309933
74.0,1.4938459461101245e-79,10.431135734387095
75.0,1.0242344091871088e-84,11.007461317213654
76.0,2.2389434649997832e-84,10.881443835688799
77.0,5.786977749216163e-84,10.749289029350589
