item,n,pearson_r,pearson_p,spearman_r,spearman_p
5.56x45mm M995,1136.0,0.4471872321117561,6.050797073300147e-57,0.29538105349899185,2.6287356549570044e-24
6.8x51mm Hybrid,1136.0,0.2848993240975145,1.1765144919827146e-22,0.16318368672653036,3.182281841784204e-08
7.62x39mm AP,1136.0,0.45831139682742983,4.478504839592822e-60,0.3194917190868661,2.2589420197174674e-28
7.62x51mm M62,1136.0,0.6571498643685159,2.1810062445965948e-141,0.38908049747131124,2.300099968687492e-42
7.62x54R BT,1136.0,0.6423640719293364,3.4555042974268767e-133,0.3740329488050793,4.879514778552716e-39
9x19mm PBP,1136.0,-0.2316521300525309,2.6379017144475096e-15,-0.03912504798086555,0.1875884062620889
9x39mm BP,1136.0,0.25790512691700274,1.0202771592255609e-18,0.2292609881882452,5.155099102471175e-15
