lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,2.3288654852307356e-07,28.82666077715141
2.0,3.0948080663945385e-06,13.602024324700539
3.0,0.0001050180352557903,7.402769580453704
4.0,0.0006320289840267428,5.116825424431712
5.0,0.0016398956960691452,4.0601703774903015
6.0,0.003057703752455537,3.447731037418671
7.0,0.004046766987595241,3.116870250378614
8.0,0.011542630312942968,2.5657834867211387
9.0,0.046067214188704374,1.9684088780370417
10.0,0.06275492602610813,1.809522550256292
11.0,0.00999602700832112,2.3627361799358364
12.0,0.022175198541036365,2.0663982579515183
