item,n,pearson_r,pearson_p,spearman_r,spearman_p
5.56x45mm M995,13074.0,0.42453768595861063,0.0,0.22898078048775836,4.0574479289955675e-155
6.8x51mm Hybrid,13074.0,0.522712149100873,0.0,0.3232618824198812,0.0
7.62x39mm AP,13074.0,0.37977747932574446,0.0,0.35626467736444656,0.0
7.62x51mm M62,13074.0,0.6978796313911899,0.0,0.44819140243392636,0.0
7.62x54R BT,13074.0,0.405735772159309,0.0,0.32765070753864173,0.0
9x19mm PBP,13074.0,-0.24602885653835807,1.638336391019503e-179,-0.24222501588094641,6.716557157899212e-174
9x39mm BP,13074.0,0.48820853985696017,0.0,0.25627753036920964,3.978041827056752e-195
