lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,0.22093854094812707,1.4999195027014218
2.0,0.6224323833009664,0.47431943893664574
3.0,0.7343030621732831,0.42613761372038683
4.0,0.61678107714546,0.6644140834413306
5.0,0.5015435023922135,0.8685608615906508
6.0,0.5842124352020541,0.7818190058631437
7.0,0.6976043579410822,0.6700597378120271
8.0,0.4669415603546144,0.9587406864917515
9.0,0.37407417356577816,1.0807302839940458
10.0,0.3704507412493279,1.0849732231146285
11.0,0.10474750752642366,1.5609149754606138
12.0,0.01955584538265338,2.0234099232329
13.0,0.006657112151438026,2.2450916197157254
14.0,0.00037871999541257844,2.8125246834609436
15.0,4.768952811529777e-06,3.560115279844747
16.0,7.027549599758438e-07,3.7803118111132816
17.0,1.513830399713756e-06,3.5440378796102325
18.0,4.397376875962417e-06,3.2814540870143927
19.0,1.4047915970939242e-05,3.024281988459699
20.0,4.551448414177856e-05,2.7820526968588917
21.0,0.00015124703599889839,2.54977659491276
22.0,0.0004741965876604863,2.3368757553407287
23.0,0.0012701942384746958,2.155365868357427
24.0,0.0018766620113887245,2.0690799890474305
25.0,0.003425677036070613,1.9554368044433499
26.0,0.006807183472022545,1.8324059334077831
27.0,0.004442597538343526,1.8773356511101043
28.0,0.007881792919322308,1.777495608336572
29.0,0.011013268328551132,1.714341159561824
30.0,0.0148308883225941,1.6582630322167553
31.0,0.020714168846669736,1.5981952141170381
32.0,0.017592651007588868,1.6116471824876453
33.0,0.018952905219597135,1.591251680955526
34.0,0.02470701682212865,1.5448444284277942
35.0,0.027296945880646885,1.5226685199425443
36.0,0.03071158046067261,1.4986340725053175
37.0,0.04055876748732111,1.4526304887846244
38.0,0.0480441946256478,1.4224955228056857
39.0,0.04265803459360447,1.4336484161314433
40.0,0.05403088962794889,1.3952150973656603
41.0,0.058847703685354844,1.3783751041806775
42.0,0.07690942153820737,1.3358122482525052
43.0,0.06496556358878347,1.3558229584459431
44.0,0.05106756804648809,1.3843797668078504
45.0,0.07128095132072998,1.3352250390179703
46.0,0.09711128086841148,1.2883386558920278
47.0,0.14282477349140166,1.2282750751661407
48.0,0.1543985817380188,1.2140390466082414
49.0,0.1839538776042969,1.184424251923338
50.0,0.21629577532001829,1.1562684903114175
51.0,0.228637150774802,1.1456188197250319
52.0,0.2714341846217132,1.1147937672071138
53.0,0.32507037652039084,1.080859828516289
54.0,0.35879980700419906,1.0611862612624168
55.0,0.2956089523998029,1.0970968285241944
56.0,0.3188189029213989,1.0827299150588687
57.0,0.3538487541182419,1.0626808501502676
58.0,0.33702786654499706,1.071429346547252
59.0,0.370916810747614,1.05290237379483
60.0,0.4065308106319936,1.0345434966990408
61.0,0.44504315636708347,1.0156796503256558
62.0,0.46005352557064705,1.0085702443313858
63.0,0.437631081732639,1.0191510380605864
64.0,0.47258226954526805,1.002852452821687
65.0,0.5112910670443351,0.9853694578795809
66.0,0.5337918149103867,0.9755155516237706
67.0,0.5143121139872334,0.9844064407028926
68.0,0.5295804742100242,0.9778708539275619
69.0,0.5342364239329365,0.9760657952418005
70.0,0.5625373765510044,0.9640251922012902
71.0,0.6204470868597065,0.9392119536274266
72.0,0.6626997479802718,0.9210422603394246
