lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,0.16414167506004804,1.9381619470499118
2.0,0.3191790813016592,1.1431588853495909
3.0,0.2515994074025476,1.3661956090008696
4.0,0.19396015659517252,1.5203250435250353
5.0,0.20615244948738426,1.4427979949766279
6.0,0.24651973287483403,1.3167433520557679
7.0,0.02570453984894754,2.287818035098348
8.0,0.006933374363076718,2.653166006041393
9.0,0.0007547485757542537,3.2096815387350754
10.0,0.0002888652410928581,3.3219571390946765
11.0,2.590538520886331e-06,4.304039228473248
12.0,5.8367425801988565e-06,3.934331116261441
13.0,1.4903269439444872e-06,4.055343478254962
14.0,6.171000057454664e-07,4.070514042377706
15.0,5.537480378883293e-07,3.9476889795053123
16.0,3.4436054548240144e-06,3.508494043491797
17.0,8.097974997950315e-06,3.2677306459518514
18.0,9.717581724086416e-06,3.15535310870136
19.0,4.3648140932718084e-05,2.847423671101626
20.0,1.5209002352648676e-05,2.946868578060261
21.0,0.00010611341311937717,2.6029425559032897
22.0,9.425341415154339e-05,2.574590285514423
23.0,0.0002367973358281212,2.401951290587169
24.0,2.2788783625236636e-05,2.6817460220626703
25.0,4.3175703070170434e-05,2.5575888334995684
26.0,4.5763494107440336e-05,2.5132004136216297
27.0,2.481226266342986e-05,2.553197799182683
28.0,3.7486547573449955e-05,2.470129113468338
29.0,2.3070793127352173e-05,2.4951429164159933
30.0,3.614078551596479e-05,2.414077099010056
31.0,4.4505466953477934e-05,2.3633226230499713
32.0,3.217552611734196e-05,2.372820790711402
33.0,7.277810347295494e-05,2.2606230975232813
34.0,7.454960447761543e-05,2.2360566794455496
35.0,9.418591432435996e-05,2.190833883770678
36.0,3.912937306815237e-05,2.2603400917741663
37.0,1.9408718756560103e-05,2.3085224381530693
38.0,2.716645394729491e-05,2.256025129559239
39.0,3.853532522063034e-05,2.2040244613711484
40.0,4.732707372410833e-05,2.167193365214549
41.0,7.759881350279976e-05,2.1047118790683155
42.0,8.364505808218651e-05,2.082635898430688
43.0,3.934542323179065e-05,2.135979547247934
44.0,8.084788962649001e-05,2.0573401772105195
45.0,0.0001047385488885087,2.0210346050574337
46.0,1.6921950847091628e-05,2.1640616821494696
47.0,2.4735437568673653e-05,2.118444674631916
48.0,1.2344373199737577e-05,2.1615360431439514
