item,coffee_to_ammo_best_lag,coffee_to_ammo_best_p,ammo_to_coffee_best_lag,ammo_to_coffee_best_p,cross_corr_best_lag_hours,cross_corr_best_corr,cross_corr_best_abs_lag_hours,cross_corr_best_abs_corr,cross_corr_best_coffee_leads_lag_hours,cross_corr_best_coffee_leads_corr,cross_corr_best_ammo_leads_lag_hours,cross_corr_best_ammo_leads_corr
5.56x45mm M995,11.0,9.10598165298562e-07,17.0,4.148109679281575e-08,31.0,0.5126488650107698,31.0,0.5126488650107698,31.0,0.5126488650107698,-17.0,0.4676271551130886
6.8x51mm Hybrid,11.0,0.0038964766843997125,17.0,4.605821186324391e-05,-41.0,0.39568545426312707,-41.0,0.39568545426312707,7.0,0.3352454317454208,-41.0,0.39568545426312707
7.62x39mm AP,12.0,0.00019111902926969868,16.0,7.027549599758438e-07,30.0,0.4890924393882205,30.0,0.4890924393882205,30.0,0.4890924393882205,-11.0,0.4584376940851936
7.62x51mm M62,10.0,2.5000399887622267e-06,18.0,0.00012655626737991682,7.0,0.7037272730334774,7.0,0.7037272730334774,7.0,0.7037272730334774,-17.0,0.6795274284056946
7.62x54R BT,17.0,0.07419533276989539,15.0,0.044641792114308146,6.0,0.6519792058239628,6.0,0.6519792058239628,6.0,0.6519792058239628,-10.0,0.6509021376096537
9x19mm PBP,1.0,0.4273470558209743,5.0,0.042284155487064816,0.0,-0.23161096509580703,36.0,-0.32572876798592754,0.0,-0.23161096509580703,0.0,-0.23161096509580703
9x39mm BP,13.0,1.6914935304609282e-05,17.0,1.9830675779361439e-07,31.0,0.3518360539526869,31.0,0.3518360539526869,31.0,0.3518360539526869,-17.0,0.3065916044240164
