lag,ssr_ftest_pvalue,ssr_ftest_stat
1.0,0.3406748903661805,0.9086555439126381
2.0,0.32110080376001016,1.137143985637662
3.0,0.08563765982649305,2.206929103354403
4.0,0.05549209825234158,2.3161399856158162
5.0,0.1002374779338159,1.8511246514760855
6.0,0.028896010201901728,2.355098025474366
7.0,0.00922044236459667,2.686271445997974
8.0,0.0004641343102941272,3.5417112492895857
9.0,0.00013507388791909997,3.706735078458976
10.0,4.4872115370934926e-05,3.8088241969326493
11.0,3.7598681379147917e-05,3.6760364655001445
12.0,9.400538280532199e-05,3.3187010039872127
13.0,1.6914935304609282e-05,3.5597842891872373
14.0,3.572194790079825e-05,3.289436159133058
15.0,9.495544059509328e-05,3.003368163845704
16.0,0.0008610200771158433,2.5107332715944017
17.0,0.015474612304507524,1.8912584222316446
18.0,0.03826854700363537,1.6727230939041917
19.0,0.015389618676918864,1.8385819511621817
20.0,0.0334045456052995,1.6635465533713323
21.0,0.08958421289444321,1.4417680401944102
22.0,0.05560960297313749,1.5307740452233565
23.0,0.037356481747940984,1.5949312975165084
24.0,0.0583387105557589,1.4981868910531368
25.0,0.05737366096032229,1.4909518783527156
26.0,0.07276401168783868,1.4369335352577013
27.0,0.0777281223024594,1.416397761637026
28.0,0.0986800865016626,1.364334725264846
29.0,0.1090863646774904,1.3392160986720074
30.0,0.1114924961989865,1.3295718532308307
31.0,0.14022869871761912,1.2812538330971717
32.0,0.12728871404231787,1.2951597243269177
33.0,0.17571002829041674,1.229945004031946
34.0,0.20335151911170754,1.198015193018962
35.0,0.2839282684715131,1.1257252045236497
36.0,0.2897155897994365,1.1198513839018938
37.0,0.31172654178255094,1.1023950048157711
38.0,0.24300708035659774,1.1536107660218804
39.0,0.2612248076988223,1.1374021341353464
40.0,0.28887016762090895,1.1153884940220689
41.0,0.3060525972554498,1.1022003682879393
42.0,0.32671394281430366,1.0874306067944355
43.0,0.36122183674349223,1.064873706611182
44.0,0.41249056470399736,1.0341160899181883
45.0,0.31645811521003314,1.0916832273932457
46.0,0.27817075309691663,1.1162017432802684
47.0,0.304515667626202,1.0977358189757456
48.0,0.30780661588239894,1.094817642557209
